datetime,generation_mw,demand_mw,load_shedding,gas,liquid_fuel,coal,hydro,solar,wind,india_bheramara_hvdc,india_tripura,india_adani,nepal,remarks
9/2/15 3:00,5934,5934,0,4821,350,81,236,,,446,0,,,
9/2/15 2:00,6199,6199,0,4852,583,81,236,,,447,0,,,
9/2/15 1:00,6373,6373,0,4774,835,82,235,,,447,0,,,
9/1/15 23:00,7005,7005,0,4638,1604,82,234,,,447,0,,,
9/1/15 22:00,7354,7354,0,4732,1860,82,234,,,446,0,,,
9/1/15 21:00,7345,7345,0,4585,1997,82,235,,,446,0,,,
9/1/15 20:00,7486,7486,0,4536,2186,82,235,,,447,0,,,Evening_Peak
9/1/15 19:30,7356,7356,0,4354,2229,93,234,,,446,0,,,
9/1/15 19:00,7329,7329,0,4372,2191,87,233,,,446,0,,,
9/1/15 18:30,6973,6973,0,4240,2007,87,193,,,446,0,,,
9/1/15 18:00,5938,5938,0,4022,1158,78,233,,,447,0,,,
9/1/15 17:00,5842,5842,0,4006,1070,86,233,,,446,0,,,
9/1/15 16:00,6140,6140,0,4200,1179,80,234,,,446,0,,,
9/1/15 15:00,6238,6238,0,4296,1176,85,235,,,446,0,,,
9/1/15 14:00,6151,6151,0,4293,1084,90,237,,,447,0,,,
9/1/15 13:00,6098,6098,0,4217,1110,86,238,,,447,0,,,
9/1/15 12:00,6201,6201,0,4273,1155,89,238,,,446,0,,,Day_Peak
9/1/15 11:00,6161,6161,0,4231,1156,89,238,,,447,0,,,
9/1/15 10:00,5993,5993,0,4219,1007,83,238,,,446,0,,,
9/1/15 9:00,5806,5806,0,4178,862,83,237,,,446,0,,,
9/1/15 8:00,5283,5283,0,4023,496,81,236,,,447,0,,,
9/1/15 7:00,5230,5230,0,3998,465,83,236,,,448,0,,,
9/1/15 6:00,5376,5376,0,4146,464,82,236,,,448,0,,,
9/1/15 5:00,5982,5982,0,4530,686,81,236,,,449,0,,,
9/1/15 4:00,5949,5949,0,4492,689,81,238,,,449,0,,,
9/1/15 3:00,6207,6207,0,4654,773,82,240,,,458,0,,,
9/1/15 2:00,6326,6326,0,4555,992,81,240,,,458,0,,,
9/1/15 1:00,6173,6173,0,4393,925,170,239,,,446,0,,,
8/31/15 23:00,7144,7144,0,4530,1746,171,239,,,458,0,,,
8/31/15 22:00,7428,7428,0,4505,2056,171,238,,,458,0,,,
8/31/15 21:00,7574,7574,0,4526,2180,172,238,,,458,0,,,
8/31/15 20:00,7561,7561,0,4492,2199,175,237,,,458,0,,,
8/31/15 19:30,7466,7466,0,4425,2173,175,236,,,457,0,,,
8/31/15 19:00,7243,7243,0,4287,2089,173,236,,,458,0,,,
8/31/15 18:30,6973,6973,0,4096,2011,174,235,,,457,0,,,
8/31/15 18:00,6242,6242,0,3871,1504,174,235,,,458,0,,,
8/31/15 17:00,6003,6003,0,3793,1341,176,235,,,458,0,,,
8/31/15 16:00,5976,5976,0,3699,1412,173,235,,,457,0,,,
8/31/15 15:00,5974,5974,0,3724,1387,173,232,,,458,0,,,
8/31/15 14:00,5846,5846,0,3820,1156,177,235,,,458,0,,,
8/31/15 13:00,5976,5976,0,3920,1184,178,237,,,457,0,,,
8/31/15 12:00,5986,5986,0,3920,1240,176,193,,,457,0,,,Day_Peak
8/31/15 11:00,5802,5802,0,3927,1050,174,193,,,458,0,,,
8/31/15 10:00,5928,5928,0,4018,1084,176,192,,,458,0,,,
8/31/15 9:00,5711,5711,0,3985,902,174,192,,,458,0,,,
8/31/15 8:00,5316,5316,0,3971,522,174,191,,,458,0,,,
8/31/15 7:00,5342,5342,0,4000,522,172,190,,,458,0,,,
8/31/15 6:00,5566,5566,0,4225,520,174,189,,,458,0,,,
8/31/15 5:00,5872,5872,0,4451,600,174,189,,,458,0,,,
8/31/15 4:00,6006,6006,0,4492,692,175,189,,,458,0,,,
8/31/15 3:00,6287,6287,0,4555,865,176,189,,,458,0,,,
8/31/15 2:00,6401,6401,0,4618,918,173,234,,,458,0,,,
8/31/15 1:00,6686,6686,0,4631,1238,174,186,,,457,0,,,
8/30/15 23:00,7340,7340,0,4736,1711,173,235,,,455,0,,,
8/30/15 22:00,7383,7383,0,4672,1850,171,235,,,455,0,,,
8/30/15 21:00,7642,7642,0,4670,2114,169,234,,,455,0,,,
8/30/15 20:00,7911,7911,0,4769,2285,170,232,,,455,0,,,
8/30/15 19:00,7734,7734,0,4643,2233,173,231,,,454,0,,,
8/30/15 18:30,7241,7241,0,4499,1876,179,233,,,454,0,,,
8/30/15 18:00,6413,6413,0,4180,1375,170,233,,,455,0,,,
8/30/15 17:00,6282,6282,0,4237,1186,172,233,,,454,0,,,
8/30/15 16:00,6455,6455,0,4445,1152,169,234,,,455,0,,,
8/30/15 15:00,6688,6688,0,4452,1379,169,234,,,454,0,,,
8/30/15 14:00,6513,6513,0,4464,1190,171,234,,,454,0,,,
8/30/15 13:00,6607,6607,0,4500,1242,177,234,,,454,0,,,
8/30/15 12:00,6496,6496,0,4557,1078,172,235,,,454,0,,,Day_Peak
8/30/15 11:00,6406,6406,0,4543,998,176,235,,,454,0,,,
8/30/15 10:00,6260,6260,0,4490,908,173,235,,,454,0,,,
8/30/15 9:00,6233,6233,0,4512,859,174,235,,,453,0,,,
8/30/15 8:00,5658,5658,0,4177,614,175,234,,,458,0,,,
8/30/15 7:00,5624,5624,0,4118,638,175,234,,,459,0,,,
8/30/15 6:00,5912,5912,0,4358,684,175,234,,,459,0,,,
8/30/15 5:00,6333,6333,0,4630,834,176,234,,,459,0,,,
8/30/15 4:00,6395,6395,0,4635,890,177,234,,,459,0,,,
8/30/15 3:00,6562,6562,0,4604,1092,174,234,,,458,0,,,
8/30/15 2:00,6730,6730,0,4619,1243,174,235,,,459,0,,,
8/30/15 1:00,6979,6979,0,4616,1497,173,235,,,458,0,,,
8/29/15 23:00,7397,7397,0,4567,1971,171,235,,,453,0,,,
8/29/15 22:00,7695,7695,0,4605,2479,172,235,,,204,0,,,
8/29/15 21:00,7909,7909,0,4608,2690,172,235,,,204,0,,,Evening_Peak
8/29/15 20:00,7900,7900,0,4609,2674,174,235,,,208,0,,,
8/29/15 19:30,7786,7786,0,4600,2575,169,234,,,208,0,,,
8/29/15 19:00,7538,7538,0,4540,2384,172,234,,,208,0,,,
8/29/15 18:30,7100,7100,0,4488,1996,174,234,,,208,0,,,
8/29/15 18:00,6233,6233,0,4210,1409,172,234,,,208,0,,,
8/29/15 17:00,6182,6182,0,4218,1352,170,234,,,208,0,,,
8/29/15 16:00,6381,6381,0,4276,1491,172,234,,,208,0,,,
8/29/15 15:00,6554,6554,0,4377,1371,171,233,,,402,0,,,
8/29/15 14:00,6306,6306,0,4380,1066,174,233,,,453,0,,,
8/29/15 13:00,6228,6228,0,4349,1021,172,233,,,453,0,,,
8/29/15 12:00,6055,6055,0,4225,972,175,233,,,450,0,,,
8/29/15 11:00,6066,6066,0,4198,1010,176,232,,,450,0,,,Day_Peak
8/29/15 10:00,5979,5979,0,4196,925,176,232,,,450,0,,,
8/29/15 9:00,5702,5702,0,4077,768,175,232,,,448,0,,,
8/29/15 8:00,5394,5394,0,4023,512,179,232,,,448,0,,,
8/29/15 7:00,5329,5329,0,4013,458,177,232,,,449,0,,,
8/29/15 6:00,5488,5488,0,4191,438,177,233,,,449,0,,,
8/29/15 5:00,6002,6002,0,4551,585,175,233,,,458,0,,,
8/29/15 4:00,6075,6075,0,4606,605,174,232,,,458,0,,,
8/29/15 3:00,6182,6182,0,4624,693,174,233,,,458,0,,,
8/29/15 2:00,6389,6389,0,4622,901,175,233,,,458,0,,,
8/29/15 1:00,6652,6652,0,4604,1182,175,233,,,458,0,,,
8/28/15 23:00,7222,7222,0,4607,1751,177,233,,,454,0,,,
8/28/15 22:00,7434,7434,0,4640,1929,177,234,,,454,0,,,
8/28/15 21:00,7487,7487,0,4603,2019,177,234,,,454,0,,,
8/28/15 20:00,7493,7493,0,4589,2041,175,234,,,454,0,,,
8/28/15 19:30,7551,7551,0,4542,2146,176,234,,,453,0,,,
8/28/15 19:00,7410,7410,0,4370,2179,174,234,,,453,0,,,
8/28/15 18:30,6636,6636,0,4117,1653,178,234,,,454,0,,,
8/28/15 18:00,5509,5509,0,3895,751,174,235,,,454,0,,,
8/28/15 17:00,5502,5502,0,4118,624,179,128,,,453,0,,,
8/28/15 16:00,5745,5745,0,4292,630,176,193,,,454,0,,,
8/28/15 15:00,5907,5907,0,4413,634,176,230,,,454,0,,,
8/28/15 14:00,5563,5563,0,4157,544,174,234,,,454,0,,,
8/28/15 13:00,5635,5635,0,4242,535,174,230,,,454,0,,,
8/28/15 12:00,5475,5475,0,4190,496,171,164,,,454,0,,,
8/28/15 11:00,5431,5431,0,4081,562,174,160,,,454,0,,,
8/28/15 10:00,5442,5442,0,4123,431,174,160,,,454,0,,,
8/28/15 9:00,5301,5301,0,4059,454,176,158,,,454,0,,,
8/28/15 8:00,5353,5353,0,4054,438,174,233,,,454,0,,,
8/28/15 7:00,5422,5422,0,4046,517,175,233,,,451,0,,,
8/28/15 6:00,5866,5866,0,4480,527,175,233,,,451,0,,,
8/28/15 5:00,6458,6458,0,4643,957,175,233,,,450,0,,,
8/28/15 4:00,6486,6486,0,4572,1058,174,232,,,450,0,,,
8/28/15 3:00,6732,6732,0,4504,1373,173,232,,,450,0,,,
8/28/15 2:00,6984,6984,0,4504,1623,175,232,,,450,0,,,
8/28/15 1:00,7163,7163,0,4472,1834,175,232,,,450,0,,,
8/27/15 23:00,7704,7704,0,4568,2279,174,233,,,450,0,,,
8/27/15 22:00,7847,7847,0,4524,2466,174,233,,,450,0,,,
8/27/15 21:00,7879,7879,0,4511,2511,174,233,,,450,0,,,Evening_Peak
8/27/15 20:00,7818,7818,0,4493,2468,174,233,,,450,0,,,
8/27/15 19:30,7743,7743,0,4472,2410,177,233,,,451,0,,,
8/27/15 19:00,7734,7734,0,4440,2433,177,233,,,451,0,,,
8/27/15 18:30,6967,6967,0,4223,1889,172,233,,,450,0,,,
8/27/15 18:00,6244,6244,0,3998,1399,164,233,,,450,0,,,
8/27/15 17:00,6523,6523,0,4265,1404,170,233,,,451,0,,,
8/27/15 16:00,6719,6719,0,4228,1626,181,233,,,451,0,,,
8/27/15 15:00,6750,6750,0,4211,1693,162,233,,,451,0,,,
8/27/15 14:00,6507,6507,0,4238,1457,158,203,,,451,0,,,
8/27/15 13:00,6536,6536,0,4250,1467,175,194,,,450,0,,,
8/27/15 12:00,6462,6462,0,4187,1459,175,190,,,451,0,,,
8/27/15 11:00,6414,6414,0,4201,1397,175,190,,,451,0,,,
8/27/15 10:00,6473,6473,0,4215,1443,174,190,,,451,0,,,
8/27/15 9:00,6232,6232,0,4265,1109,174,233,,,451,0,,,
8/27/15 8:00,5829,5829,0,4110,861,174,233,,,451,0,,,
8/27/15 7:00,5795,5795,0,4076,873,174,220,,,452,0,,,
8/27/15 6:00,6072,6072,0,4287,936,175,222,,,452,0,,,
8/27/15 5:00,6669,6669,0,4351,1459,174,233,,,452,0,,,
8/27/15 4:00,6793,6793,0,4364,1570,174,233,,,452,0,,,
8/27/15 3:00,6916,6916,0,4372,1685,174,233,,,452,0,,,
8/27/15 2:00,7111,7111,0,4524,1729,173,233,,,452,0,,,
8/27/15 1:00,7326,7326,0,4527,1941,173,233,,,452,0,,,
8/26/15 23:00,7703,7703,0,4533,2313,171,234,,,452,0,,,
8/26/15 22:00,7855,7855,0,4546,2459,169,234,,,447,0,,,
8/26/15 21:00,7941,7941,0,4525,2566,169,234,,,447,0,,,Evening_Peak
8/26/15 20:00,7848,7848,0,4475,2526,165,235,,,447,0,,,
8/26/15 19:30,7852,7852,0,449,2500,170,235,,,448,0,,,
8/26/15 19:00,7834,7834,0,4481,2500,170,235,,,448,0,,,
8/26/15 18:30,7217,7217,0,4445,1921,169,235,,,447,0,,,
8/26/15 18:00,6404,6404,0,4208,1343,170,235,,,448,0,,,
8/26/15 17:00,6490,6490,0,4282,1354,171,235,,,448,0,,,
8/26/15 16:00,6823,6823,0,4456,1517,167,235,,,448,0,,,
8/26/15 15:00,6877,6877,0,4414,1608,172,235,,,448,0,,,
8/26/15 14:00,6596,6596,0,4292,1450,172,234,,,448,0,,,
8/26/15 13:00,6461,6461,0,4225,1379,174,235,,,448,0,,,
8/26/15 12:00,6545,6545,0,4418,1313,174,192,,,448,0,,,
8/26/15 11:00,6553,6553,0,4424,1306,174,193,,,456,0,,,Day_Peak
8/26/15 10:00,6391,6391,0,4414,1156,173,193,,,455,0,,,
8/26/15 9:00,6310,6310,0,4349,1141,172,192,,,456,0,,,
8/26/15 8:00,5933,5933,0,4210,903,172,192,,,456,0,,,
8/26/15 7:00,6041,6041,0,4315,906,172,192,,,456,0,,,
8/26/15 6:00,6308,6308,0,4537,953,171,191,,,456,0,,,
8/26/15 5:00,6712,6712,0,4571,1322,172,191,,,456,0,,,
8/26/15 4:00,6781,6781,0,4580,1383,171,191,,,456,0,,,
8/26/15 3:00,7004,7004,0,4595,1590,172,191,,,456,0,,,
8/26/15 2:00,7072,7072,0,4582,1671,172,191,,,456,0,,,
8/26/15 1:00,7322,7322,0,4571,1931,173,191,,,456,0,,,
8/25/15 23:00,7824,7824,0,4559,2462,174,185,,,444,0,,,
8/25/15 22:00,7909,7909,0,4544,2562,174,185,,,444,0,,,
8/25/15 21:00,7953,7953,0,4534,2576,176,223,,,444,0,,,
8/25/15 20:00,7929,7929,0,4475,2639,179,192,,,444,0,,,
8/25/15 19:30,7991,7991,0,4568,2571,172,236,,,444,0,,,
8/25/15 19:00,8008,8008,0,4597,2568,163,236,,,444,0,,,
8/25/15 18:30,7347,7347,0,4434,2072,161,236,,,444,0,,,
8/25/15 18:00,6508,6508,0,4078,1590,158,236,,,446,0,,,
8/25/15 17:00,6691,6691,0,4328,1523,158,236,,,446,0,,,
8/25/15 16:00,6803,6803,0,4351,1616,155,236,,,445,0,,,
8/25/15 15:00,6859,6859,0,4408,1613,156,236,,,446,0,,,
8/25/15 14:00,6621,6621,0,4338,1456,160,224,,,443,0,,,
8/25/15 13:00,6613,6613,0,4473,1343,160,193,,,444,0,,,
8/25/15 12:00,6573,6573,0,4469,1307,160,193,,,444,0,,,Day_Peak
8/25/15 11:00,6525,6525,0,4442,1289,157,193,,,444,0,,,
8/25/15 10:00,6324,6324,0,4348,1191,153,193,,,439,0,,,
8/25/15 9:00,6142,6142,0,4376,971,169,1933,,,433,0,,,
8/25/15 8:00,5784,5784,0,4147,779,168,236,,,433,0,,,
8/25/15 7:00,6159,6159,0,4493,813,170,236,,,442,0,,,
8/25/15 5:00,6572,6572,0,4638,1077,170,236,,,441,0,,,
8/25/15 4:00,6695,6695,0,4637,1211,170,236,,,441,0,,,
8/25/15 3:00,6802,6802,0,4636,1318,170,236,,,442,0,,,
8/25/15 2:00,6940,6940,0,4645,1448,170,236,,,441,0,,,
8/25/15 1:00,7202,7202,0,4615,1740,170,236,,,441,0,,,
8/24/15 23:00,7636,7636,0,4723,2075,171,235,,,432,0,,,
8/24/15 22:00,7770,7770,0,4606,2325,173,234,,,432,0,,,
8/24/15 21:00,7835,7835,0,4603,2401,166,233,,,432,0,,,
8/24/15 20:00,7926,7926,0,4604,2485,173,232,,,432,0,,,Evening_Peak
8/24/15 19:30,7898,7898,0,4544,2516,174,232,,,432,0,,,
8/24/15 19:00,7770,7770,0,4510,2421,175,232,,,432,0,,,
8/24/15 18:30,7051,7051,0,4598,1616,173,232,,,432,0,,,
8/24/15 18:00,6507,6507,0,4368,1304,171,232,,,432,0,,,
8/24/15 17:00,6569,6569,0,4377,1357,171,232,,,432,0,,,
8/24/15 16:00,6757,6757,0,4308,1609,175,232,,,433,0,,,
8/24/15 15:00,6826,6826,0,4367,1614,180,232,,,433,0,,,
8/24/15 14:00,6449,6449,0,4235,1376,172,232,,,434,0,,,
8/24/15 13:00,6601,6601,0,4372,1388,176,232,,,433,0,,,
8/24/15 12:00,6622,6622,0,4464,1344,171,203,,,440,0,,,
8/24/15 11:00,6419,6419,0,4425,1194,170,190,,,440,0,,,
8/24/15 10:00,6301,6301,0,4412,1044,170,190,,,440,0,,,
8/24/15 9:00,6063,6063,0,4452,767,172,232,,,440,0,,,
8/24/15 8:00,5687,5687,0,4403,438,174,232,,,440,0,,,
8/24/15 7:00,5775,5775,0,4511,417,176,231,,,440,0,,,
8/24/15 6:00,6092,6092,0,4741,505,175,231,,,440,0,,,
8/24/15 5:00,6600,6600,0,5043,711,175,231,,,440,0,,,
8/24/15 4:00,6606,6606,0,5044,716,175,231,,,440,0,,,
8/24/15 3:00,6742,6742,0,5013,883,175,231,,,440,0,,,
8/24/15 2:00,6973,6973,0,5009,1119,175,230,,,440,0,,,
8/24/15 1:00,5775,5775,0,4511,417,176,231,,,440,0,,,
8/23/15 23:00,7570,7570,0,4754,1982,174,230,,,430,0,,,
8/23/15 22:00,7721,7721,0,4658,2230,173,230,,,430,0,,,
8/23/15 21:00,7964,7964,0,4616,2515,173,230,,,430,0,,,
8/23/15 20:00,8118,8118,0,4615,2669,174,230,,,430,0,,,
8/23/15 19:30,8005,8005,0,4598,2590,158,230,,,429,0,,,
8/23/15 19:00,7864,7864,0,4568,2468,169,230,,,429,0,,,
8/23/15 18:30,6969,6969,0,4417,1723,170,230,,,429,0,,,
8/23/15 18:00,6185,6185,0,4206,1142,177,230,,,430,0,,,
8/23/15 17:00,6371,6371,0,4530,1006,175,230,,,430,0,,,
8/23/15 16:00,6563,6563,0,4684,1046,173,230,,,430,0,,,
8/23/15 15:00,6613,6613,0,4633,1145,176,230,,,429,0,,,
8/23/15 14:00,6357,6357,0,4359,1224,175,170,,,429,0,,,
8/23/15 13:00,6452,6452,0,4399,1228,170,225,,,430,0,,,
8/23/15 12:00,6369,6369,0,4306,1236,173,224,,,430,0,,,
8/23/15 11:00,6613,6613,0,4609,1165,175,224,,,440,0,,,Day_Peak
8/23/15 10:00,6315,6315,0,4566,906,180,223,,,440,0,,,
8/23/15 9:00,6120,6120,0,4485,800,172,223,,,440,0,,,
8/23/15 8:00,5621,5621,0,4254,527,177,223,,,440,0,,,
8/23/15 7:00,5583,5583,0,4254,482,174,223,,,450,0,,,
8/23/15 6:00,5627,5627,0,4297,482,174,224,,,450,0,,,
8/23/15 5:00,6237,6237,0,4866,523,173,224,,,451,0,,,
8/23/15 4:00,6344,6344,0,4924,567,178,224,,,451,0,,,
8/23/15 3:00,6501,6501,0,4870,781,176,224,,,450,0,,,
8/23/15 2:00,6618,6618,0,4843,924,176,224,,,451,0,,,
8/23/15 1:00,6876,6876,0,4849,1190,178,224,,,435,0,,,
8/22/15 23:00,7346,7346,0,4860,1649,177,224,,,436,0,,,
8/22/15 22:00,7688,7688,0,4851,1997,180,224,,,436,0,,,
8/22/15 21:00,7853,7853,0,4805,2215,175,223,,,435,0,,,
8/22/15 20:00,7973,7973,0,4818,2321,176,223,,,435,0,,,Evening_Peak
8/22/15 19:30,7908,7908,0,4756,2318,174,224,,,436,0,,,
8/22/15 19:00,7723,7723,0,4745,2144,175,224,,,435,0,,,
8/22/15 18:30,6863,6863,0,4488,1540,174,225,,,436,0,,,
8/22/15 18:00,6052,6052,0,4308,906,177,225,,,436,0,,,
8/22/15 17:00,6094,6094,0,4417,855,161,225,,,436,0,,,
8/22/15 16:00,6521,6521,0,4569,1161,131,225,,,435,0,,,
8/22/15 15:00,6164,6164,0,4468,953,82,225,,,436,0,,,
8/22/15 14:00,5925,5925,0,4336,835,82,224,,,448,0,,,
8/22/15 13:00,5956,5956,0,4384,817,84,223,,,448,0,,,
8/22/15 12:00,5902,5902,0,4356,785,89,223,,,449,0,,,Day_Peak
8/22/15 11:00,5726,5726,0,4248,718,88,223,,,449,0,,,
8/22/15 10:00,5661,5661,0,4232,669,88,223,,,449,0,,,
8/22/15 9:00,5599,5599,0,4272,561,93,224,,,449,0,,,
8/22/15 8:00,5077,5077,0,3900,412,93,224,,,448,0,,,
8/22/15 7:00,5079,5079,0,3920,397,89,225,,,448,0,,,
8/22/15 6:00,5204,5204,0,3995,447,88,225,,,449,0,,,
8/22/15 5:00,5708,5708,0,4390,556,89,225,,,448,0,,,
8/22/15 4:00,5741,5741,0,4417,563,88,225,,,448,0,,,
8/22/15 3:00,5897,5897,0,4573,563,88,225,,,448,0,,,
8/22/15 2:00,6085,6085,0,4725,599,88,224,,,449,0,,,
8/22/15 1:00,6359,6359,0,4779,817,88,224,,,451,0,,,
8/21/15 23:00,6871,6871,0,4732,1380,89,224,,,446,0,,,
8/21/15 22:00,7094,7094,0,4682,1649,89,228,,,446,0,,,
8/21/15 21:00,7215,7215,0,4624,1828,89,228,,,446,0,,,Evening_Peak
8/21/15 20:00,7198,7198,0,4522,1913,89,228,,,446,0,,,
8/21/15 19:30,7143,7143,0,4457,1923,89,228,,,446,0,,,
8/21/15 19:00,7069,7069,0,4480,1827,88,228,,,446,0,,,
8/21/15 18:30,5998,5998,0,4193,1093,88,228,,,446,0,,,
8/21/15 18:00,5192,5192,0,3891,538,89,228,,,446,0,,,
8/21/15 17:00,5104,5104,0,3913,429,88,228,,,446,0,,,
8/21/15 16:00,5403,5403,0,4138,506,88,228,,,443,0,,,
8/21/15 15:00,5423,5423,0,4087,579,87,228,,,442,0,,,
8/21/15 14:00,5219,5219,0,4059,404,86,228,,,442,0,,,
8/21/15 13:00,5145,5145,0,4006,380,90,228,,,441,0,,,
8/21/15 12:00,5072,5072,0,3938,376,89,228,,,441,0,,,Day_Peak
8/21/15 11:00,4792,4792,0,3692,343,89,228,,,440,0,,,
8/21/15 10:00,4681,4681,0,3593,335,87,228,,,438,0,,,
8/21/15 9:00,4592,4592,0,3483,356,86,228,,,439,0,,,
8/21/15 8:00,4458,4458,0,3340,363,88,228,,,439,0,,,
8/21/15 7:00,4470,4470,0,3354,363,86,228,,,439,0,,,
8/21/15 6:00,4750,4750,0,3582,415,87,228,,,438,0,,,
8/21/15 5:00,5270,5270,0,4067,450,87,228,,,438,0,,,
8/21/15 4:00,5456,5456,0,4237,467,86,228,,,438,0,,,
8/21/15 3:00,5672,5672,0,4453,466,86,229,,,438,0,,,
8/21/15 2:00,5808,5808,0,4589,465,87,229,,,438,0,,,
8/21/15 1:00,6221,6221,0,4747,725,82,229,,,438,0,,,
8/20/15 23:00,6760,6760,0,4798,1217,85,228,,,436,0,,,
8/20/15 22:00,7099,7099,0,4783,1561,90,229,,,436,0,,,
8/20/15 21:00,7236,7236,0,4747,1716,85,229,,,436,0,,,
8/20/15 20:00,7404,7404,0,4705,1947,87,229,,,436,0,,,
8/20/15 19:30,7436,7436,0,4625,2059,87,229,,,436,0,,,Evening_Peak
8/20/15 19:00,7394,7394,0,4560,2079,90,229,,,436,0,,,
8/20/15 18:30,6684,6684,0,4346,1585,88,229,,,436,0,,,
8/20/15 18:00,6097,6097,0,4157,1188,87,229,,,436,0,,,
8/20/15 17:00,5696,5696,0,4144,800,87,229,,,436,0,,,
8/20/15 16:00,5797,5797,0,4272,775,85,229,,,436,0,,,
8/20/15 15:00,6205,6205,0,4647,806,87,229,,,436,0,,,
8/20/15 14:00,6260,6260,0,4656,853,86,229,,,436,0,,,
8/20/15 13:00,6300,6300,0,4682,870,83,229,,,436,0,,,
8/20/15 12:00,6200,6200,0,4637,810,87,230,,,436,0,,,Day_Peak
8/20/15 11:00,6129,6129,0,4612,762,87,232,,,436,0,,,
8/20/15 10:00,5923,5923,0,4447,630,176,233,,,437,0,,,
8/20/15 9:00,5672,5672,0,4303,523,175,235,,,436,0,,,
8/20/15 8:00,5261,5261,0,3952,466,171,236,,,436,0,,,
8/20/15 7:00,5257,5257,0,3954,457,174,236,,,436,0,,,
8/20/15 6:00,5346,5346,0,4095,402,176,237,,,436,0,,,
8/20/15 5:00,5683,5683,0,4434,398,178,237,,,436,0,,,
8/20/15 4:00,5975,5975,0,4705,418,178,238,,,436,0,,,
8/20/15 3:00,6225,6225,0,4888,489,174,238,,,436,0,,,
8/20/15 2:00,6405,6405,0,4906,651,174,238,,,436,0,,,
8/20/15 1:00,6540,6540,0,4890,803,174,237,,,436,0,,,
8/19/15 23:00,7066,7066,0,4929,1335,159,197,,,446,0,,,
8/19/15 22:00,7411,7411,0,4919,1632,179,236,,,445,0,,,
8/19/15 21:00,7607,7607,0,4888,1859,178,237,,,445,0,,,
8/19/15 20:00,7625,7625,0,4817,1949,177,236,,,446,0,,,
8/19/15 19:30,7826,7826,0,4816,2154,174,236,,,446,0,,,
8/19/15 19:00,7840,7840,0,4887,2095,177,236,,,445,0,,,Evening_Peak
8/19/15 18:30,6875,6875,0,4739,1270,184,236,,,446,0,,,
8/19/15 18:00,6229,6229,0,4459,908,179,237,,,446,0,,,
8/19/15 17:00,6171,6171,0,4524,784,181,236,,,446,0,,,
8/19/15 16:00,6251,6251,0,4537,853,178,238,,,445,0,,,
8/19/15 15:00,6444,6444,0,4645,935,179,139,,,446,0,,,
8/19/15 14:00,6132,6132,0,4454,814,179,239,,,446,0,,,
8/19/15 13:00,6438,6438,0,4661,912,180,239,,,446,0,,,
8/19/15 12:00,6237,6237,0,4557,837,158,239,,,446,0,,,Day_Peak
8/19/15 11:00,6131,6131,0,4474,814,158,239,,,446,0,,,
8/19/15 10:00,6178,6178,0,4472,848,173,239,,,446,0,,,
8/19/15 9:00,5743,5743,0,4142,744,174,238,,,445,0,,,
8/19/15 8:00,5528,5528,0,4046,624,174,238,,,446,0,,,
8/19/15 7:00,5431,5431,0,4066,510,173,238,,,444,0,,,
8/19/15 6:00,5601,5601,0,4216,527,174,241,,,443,0,,,
8/19/15 5:00,5975,5975,0,4537,577,176,241,,,444,0,,,
8/19/15 4:00,6136,6136,0,4682,596,176,241,,,444,0,,,
8/19/15 3:00,6241,6241,0,4813,570,173,241,,,444,0,,,
8/19/15 2:00,6405,6405,0,4921,627,172,241,,,444,0,,,
8/19/15 1:00,6392,6392,0,4872,662,174,241,,,443,0,,,
8/18/15 23:00,7038,7038,0,4920,1268,164,240,,,444,0,,,
8/18/15 22:00,7261,7261,0,4924,1480,175,240,,,440,0,,,
8/18/15 21:00,7673,7673,0,4905,1911,175,240,,,442,0,,,
8/18/15 20:00,7685,7685,0,4699,2132,174,239,,,441,0,,,
8/18/15 19:30,7698,7698,0,4586,2278,174,219,,,441,0,,,Evening_Peak
8/18/15 19:00,7654,7654,0,4633,2206,174,199,,,442,0,,,
8/18/15 18:30,6897,6897,0,4556,1485,179,235,,,442,0,,,
8/18/15 18:00,6134,6134,0,4283,1046,179,184,,,442,0,,,
8/18/15 17:00,5946,5946,0,4175,966,179,184,,,442,0,,,
8/18/15 16:00,6220,6220,0,4447,923,173,236,,,441,0,,,
8/18/15 15:00,6415,6415,0,4683,877,175,238,,,442,0,,,
8/18/15 14:00,6128,6128,0,4493,823,172,198,,,442,0,,,
8/18/15 13:00,6026,6026,0,4336,880,170,198,,,442,0,,,
8/18/15 12:00,5968,5968,0,4266,891,171,198,,,442,0,,,
8/18/15 11:00,5976,5976,0,4322,843,171,198,,,442,0,,,
8/18/15 10:00,6033,6033,0,4364,817,172,238,,,442,0,,,Day_Peak
8/18/15 9:00,5909,5909,0,4454,604,172,238,,,441,0,,,
8/18/15 8:00,5600,5600,0,4210,542,177,238,,,433,0,,,
8/18/15 7:00,5535,5535,0,4182,507,175,238,,,433,0,,,
8/18/15 6:00,5638,5638,0,4255,539,173,238,,,433,0,,,
8/18/15 5:00,6183,6183,0,4724,615,173,238,,,434,0,,,
8/18/15 4:00,6312,6312,0,4846,621,173,238,,,434,0,,,
8/18/15 3:00,6461,6461,0,4940,674,173,240,,,434,0,,,
8/18/15 2:00,6570,6570,0,4962,762,173,240,,,433,0,,,
8/18/15 1:00,6835,6835,0,4994,992,173,240,,,436,0,,,
